"","gene","lfc1","lfc2","lfc3","lfc4e","lfc4s"
"10211","CBR3",1.25352697475194,-0.499864861838337,0.825371860771573,0.398489626698369,0.0411572048142083
"10212","C2orf81",0.484635398024217,0.512178519583474,0.798295174808556,0.835626782066628,0.589048456057032
"10213","GJD2",-1.87549636284334,-1.74607090150123,-2.18417625968955,-0.699621201907717,0.171668435157921
"10214","ACTC1",-1.17872341104945,-2.01551124883349,-2.91621623824606,0.138880524209343,0.470038756311908
"10215","MORC3",-0.13683466860346,-0.521975510829391,-0.246964007616644,-0.253706636125246,-0.106330772856002
"10216","CHAF1B",1.87140079716008,1.37332223342049,1.37340074104345,0.977036607077114,0.790118581676889
"10217","CLDN14",2.68530802753922,2.62010556827695,2.37899328451798,3.61937573327224,3.04151263388566
"10218","SIM2",4.60540225529913,4.72298867436088,4.2631984918021,4.3943449449708,4.14358595888207
"10219","HLCS",0.80848740404527,0.543301994912714,0.70681047588596,0.572177451344989,0.56060683890881
"10220","GOLGA6A",0.980856412150555,0.734701761619986,0.651191434918442,1.0237579272144,0.401155798258443
"10221","SCUBE1",-2.37087811161689,-1.98362159096169,-1.77423167548504,-2.06066185775742,-1.95072579730166
"10222","ARHGAP27",-0.49514438775047,-0.0551873645040318,-0.00910682063330194,-0.312293089440746,-0.516375069669105
"10223","ADPGK",0.695897525918786,0.400133103135585,0.324142359830132,0.318043385928268,0.211232048239199
"10224","PTMS",0.574062413978317,0.0268696072453626,0.323242866724082,0.392314069579444,0.499181693417172
"10225","PLA2G4D",0.384113348915414,0.640115163188885,3.22849447519123,1.10289990688661,0.816145072001665
"10226","PADI4",0.0798605556884352,-1.22925583949456,-1.26133470761364,0.734694224687506,-0.827693845479514
"10227","ADIPOR1",0.280014998814859,0.214442966606804,0.374400088104962,0.162079811610831,0.0592710964262551
"10228","CYB5R1",-0.380623495881231,-0.229459864989493,-0.215180713147733,-0.0674419418914669,-0.0225097344964005
"10229","PSMD4",0.324315694524792,0.450867129671377,0.447107576793091,0.358032466459136,0.322444938694511
"10230","ATP13A2",0.503920761505967,0.395120396531314,0.721317000365108,0.295535650726238,0.260158319179272
"10231","M1AP",2.69271702882918,-1.44890605287211,-0.35268442834784,0.308931865343834,0.355746355476568
"10232","PSMB4",0.482932376054321,0.577404745200812,0.516789007913805,0.391525861602601,0.145771162562996
"10233","IRX6",-3.16340518980139,-2.52208129255341,-3.89425753451803,-2.64294408940649,-0.276552846110231
"10234","BTG2",-1.11489986979219,-0.639328525762585,-0.315257564543615,-0.560434696623146,-0.499193870626713
"10235","CES5A",-0.511719317385818,1.52606162539666,-0.708192746559281,0.620066522248595,1.5370021973024
"10236","HK2",-0.906825446727881,-1.50715915341935,-0.847999279291193,-1.52356984356356,-1.69152135631052
"10237","C1R",-0.724467039300933,-1.40058858870109,-1.75488719934186,0.299232026425146,0.622712610169743
"10238","CELF3",-1.79703123892269,1.0266120356182,-1.63185839572625,0.0427759919072763,0.153541279058275
"10239","ALDH4A1",1.25503872535403,2.24697288789511,1.7036376993915,1.57175911190898,1.70018431144989
"10240","STARD9",-1.09880475364712,-1.87699097361323,-1.5914804150797,-0.798666719243611,-0.516079456472741
"10241","THEM4",0.795582409162576,0.623500909182706,0.835384078937812,0.32003934460089,0.437377725014953
"10242","TCHH",0.207567056952982,0.682773344510697,0.923934919823636,1.4350544172577,1.67134252240454
"10243","LCE2B",0.601752421272497,0.506160147055566,0.505617979060948,0.409390896993896,0.329746096604776
"10244","UBR1",-0.162284101398428,-0.54797798012824,-0.498190022030513,-0.348232609523722,-0.207347194897954
"10245","AMFR",-0.199817671710481,-0.00751328787930413,-0.0876637364517982,-0.140034863097621,-0.0951835935596277
"10246","MED8",0.112300864160517,0.0371561556685698,0.0745788499297769,-0.0131997234901532,-0.13369390489187
"10247","TGM7",0.580043083220364,0.646539359411171,0.433538428525877,0.517093056097528,0.571669010109063
"10248","RGL4",-0.0543320820834542,-0.802319225681992,-0.765662461291564,-0.524128748663579,-0.418925411330562
"10249","SPRR2G",0.609400319298102,1.37492124116645,1.31067693278913,0.780968986514699,3.09206847755138
"10250","PGLYRP3",5.22636790195182,3.92590367337108,5.37335860523194,3.92805530263092,3.52251091162341
"10251","ISL2",0.0867974098080632,-0.789538668588215,-0.132687101240129,0.152841679673257,-0.0856577748053889
"10252","RSPRY1",0.00698940639705005,-0.0017934031538193,-0.0282766998784976,0.0380633244060959,0.103641687728119
"10253","CCDC17",0.20359844873513,-0.00714569660541567,0.287986792224835,-0.253251578884857,-0.200532567074218
"10254","GPBP1L1",-0.725380811511236,-0.729444887583338,-0.480074315741834,-0.816643892758057,-0.682936044531374
"10255","NAE1",0.653731765556286,0.831698259052982,0.58249064641374,0.478778088070028,0.434294018966094
"10256","TMEM69",0.266267046217853,0.275740319653294,0.271847942682279,-0.0971838144598551,-0.0351740693264676
"10257","ADGRG5",0.974759759061205,0.350857853693629,0.219828575203174,0.0295919309330346,0.347338432054225
"10258","DRC7",1.27764658560251,0.435881999239418,0.714690697474253,1.4775025060495,1.22172994816356
"10259","ACE",-0.165481646019372,-0.411563274479351,0.106444638240394,-0.154277408894576,-0.367313817929698
"10260","TEPP",-1.65564248887099,-2.23248819551342,-2.64057761172251,-1.23704766629527,-1.11997472040683
"10261","UROC1",1.75626632570581,3.29162289143013,2.57848003282066,2.68610030309031,2.18077756664572
"10262","EFCAB14",-0.558155530947473,-0.542586641417973,-0.449134634481507,-0.600518315095897,-0.382864705014821
"10263","SPON2",1.20469558681425,0.736083630701503,0.199941370337173,2.14232048993973,1.73324633513589
"10264","CHCHD6",0.784407479697693,1.4800136989259,1.14196396808238,1.13351673592458,0.755254914055159
"10265","CTBP1",0.152828866273443,0.176741034510863,0.229252448999991,0.0214172822526584,0.142517270912172
"10266","LRRC36",0.873660151748011,3.62606927578652,3.31976028865477,3.01387666557169,3.31754538025811
"10267","TPPP3",-0.762685545669759,-0.0665021389180667,-0.341570739843618,-0.0371938177027165,0.0659306766150533
"10268","ZDHHC1",0.551497613101316,0.763217266352715,0.951024664308419,0.692378720809381,0.601147140611248
"10269","ATP6V0D1",-1.12555405984167,-0.894453551514577,-0.772250996066688,-0.877279518113772,-1.03585591102663
"10270","AGRP",1.77753774723139,0.350353043171379,0.296284142524209,1.45120710534746,2.06303701129784
"10271","ZFYVE28",-0.839100717689873,-1.46703929974342,-1.04198244410475,-1.27174663915551,-1.38567759820071
"10272","CARMIL2",-0.45425202850892,-0.46499268521985,-0.635018512477981,-0.406002845529671,0.0968270238195529
"10273","C16orf86",-1.10396711964345,-0.920168597274084,-1.22934130799424,-0.392450136652007,-0.290417965167289
"10274","PIP",0.789740696605618,-0.19817647674677,1.47429310903393,0.94144987218116,0.769670221366445
"10275","FAM131B",0.0247387947792713,-0.0457323165937699,0.144301621080064,0.156578783166135,0.891307188614923
"10276","RGS12",0.597914913820406,0.293365164184476,0.450844754290558,0.32645950235656,0.496297350583819
"10277","PSKH1",-1.13855279039354,-0.516792493039542,-0.731302232599887,-0.613457574586889,-0.558533490399022
"10278","ZYX",0.282509968625759,0.15804665606645,0.30545007933165,0.571513334069354,0.549061015396529
"10279","ABR",-0.568804010951684,-0.488999592702305,-0.141801455410426,-0.52308003499571,-0.535952758132254
"10280","LYPD5",1.64556785436871,-0.00378180907380364,0.407083317876344,0.300648239336575,0.213227459967333
"10281","CCDC117",0.277473750479328,-0.0526519995683145,-0.226877837032128,-0.0110310987208872,-0.0613256833590969
"10282","ZNF230",-0.0225015192408813,-0.26203580609722,-0.0436847430704923,-0.127985444653284,-0.00341137391057536
"10283","CCDC107",-0.81044815700269,-0.907968384247988,-0.632305889752203,-0.665081361434204,-0.806694014994177
"10284","ZNF222",0.0362465690633429,-0.36565032544362,-0.0693514728938482,-0.0987243335304783,-0.0329702349203895
"10285","NPR2",-0.889883509186767,-1.08346892903111,-1.0265433532981,-0.467546651189875,-0.187692429318164
"10286","ZNF221",0.108191155223486,-0.361488006840154,-0.290992293725466,0.18729191013842,0.425113252873158
"10287","ZNF233",-1.0208006223622,-0.55500536183463,-0.668289201328585,-0.714007027027823,-0.311569632253206
"10288","ZNF235",-0.341271631188495,-0.397270245399595,-0.406653314522823,-0.226986531787458,0.0946828856643429
"10289","GNE",-0.879947040392332,-1.50091569556478,-0.187092390243926,-0.927065197324828,-1.22672944211965
"10290","TNFRSF13C",-1.32386124811298,-2.63431979977534,-1.51782950441746,-2.00542899418135,-1.22855922191814
"10291","OR3A3",0.318872611400614,0.7657577581786,0.35640006103008,0.22377994570481,0.081223738556911
"10292","ARHGAP35",-0.839103248834924,-0.797244743632573,-0.759151285120281,-0.770587298973998,-0.669060294592938
"10293","PTGIR",0.0278553970137903,-0.588645374432967,-0.960736372002169,0.980164215613816,0.773872261052611
"10294","CALM3",-0.266440785397869,-0.647835934153424,-0.399394672904701,-0.690930501366451,-0.665942184293964
"10295","DFFA",0.495740250967536,0.640384476448772,0.461716598393605,0.337732414236572,0.324644629981147
"10296","CCDC28B",0.771040664632237,0.373638518108075,0.604207106815413,0.630584143296828,0.51760011322013
"10297","IQCC",0.723832028385893,0.567485821045772,0.806722234804203,0.267451594447255,0.214256167352694
"10298","TMEM234",0.355627622923975,0.733124514086588,0.708916194874246,0.446609447849622,0.284825748261567
"10299","BSDC1",-0.386388102871143,-0.418852736101449,-0.177205883937571,-0.431275729082365,-0.425191196502807
"10300","ZBTB8A",0.235085394350101,-0.476414849162566,-0.0104123299419747,-0.202558388407672,0.00960077224899938
"10301","ATAD3B",1.52399494472968,1.38888608591917,1.45729556065777,1.01178526664148,0.789646890196013
"10302","SSU72",-0.0774584498605628,0.0274859182421073,0.124648821838018,-0.20907315658704,-0.288071856749263
"10303","UBE2J2",0.0479027282141544,0.0500692000871973,0.0622951488719712,-0.162852412743626,-0.365901083481276
"10304","ZNF362",-0.568382276622589,-0.507025947276097,-0.452127187338497,-0.11169767031086,0.163216264399998
"10305","FNDC5",-1.17490817574215,-1.19503236715652,-1.65378449512679,-1.18302854795501,0.266919719619107
"10306","CPAMD8",-1.72792416109679,-1.9298126130804,-1.63587400750296,-0.921708070220045,-0.882080584456113
"10307","NR2F6",-0.495739682952413,-0.0890487212841569,0.0219556198116707,-0.405840429281461,-0.718003156848869
"10308","ANKLE1",0.282607872884864,0.910813949672024,0.429867859098149,1.18694549813637,1.79979265554444
"10309","CCDC58",0.477483776123875,0.713009948348479,0.522173659917201,0.155137131899596,0.234092126161484
"10310","VMA21",0.983242181213527,1.18857734140147,0.824420003312947,1.07170526884974,1.0758720148011
"10311","KALRN",-1.0415703462347,-0.619511008567757,-0.524822945050664,-0.841366704680161,-0.692145239072201
"10312","CILP2",2.2205476745025,1.90679196181913,1.34947629395977,3.1816199724116,4.21365160927006
"10313","ABCG1",-1.32184315483274,-0.813122880332999,-0.568244091082781,-0.57430603711664,-0.569530523888303
"10314","TFF3",-0.26320587997626,-0.526837143127625,0.894101311719895,0.0363431440539258,-0.513597165659226
"10315","TFF2",4.50189659740069,-0.307968307126188,3.50112125303133,3.17558014458203,0.266432991655269
"10316","TFF1",2.13031090617721,-0.0773228355985517,2.70186110099123,0.561798137902595,0.157737622413196
"10317","TMPRSS3",4.01829298047752,2.2504425594399,2.99158087894779,2.92485987359448,2.40266397680672
"10318","UBASH3A",-0.156857887795198,-1.45740050102428,-0.901535911276301,-0.748924135738048,-0.369722327654364
"10319","RSPH1",1.11577093157024,0.0818880665188494,0.974236122004586,-0.126073011292086,-0.205398037825241
"10320","SLC37A1",-0.0854720548287978,-0.596365356064161,0.125846988373731,-0.802352671300846,-0.872237433962481
"10321","PDE9A",-3.43263642692349,-2.85460137927793,-2.01763914782324,-2.57196981547465,-2.73441282918658
"10322","WDR4",1.41369821057136,1.73628193512347,1.48525888635423,1.29790751348628,1.19351183493489
"10323","NDUFV3",-0.0844063899752424,0.0232452225726894,0.100241319165282,-0.21745476270553,-0.296325057882241
"10324","PKNOX1",0.466064814927758,0.0891626111151162,0.243189129094014,0.0849257694024388,0.126067844707858
"10325","CBS",0.712301006499561,1.30503840268277,0.804841378913815,1.22163159603122,1.67901133335716
"10326","U2AF1",0.91025880005375,0.279112086730785,0.539663534402422,0.461578612392359,0.772164435688994
"10327","CRYAA",0.605573206203531,0.521212527297323,0.532693110483458,0.425927799681386,0.216601827197019
"10328","HSF2BP",0.595457840388379,1.59866521239609,0.616718561838269,1.42933677905071,1.13297761087947
"10329","RRP1B",0.987467303206027,0.913663124667298,0.776322922811414,0.636677651212253,0.682600494195206
"10330","PDXK",0.413261584666178,0.479263446774856,0.495145579234012,0.262275816308178,0.240698482465447
"10331","G6PD",0.637026785373008,0.767898314616437,0.599932528131792,0.654286095091104,0.57394354688703
"10332","CSTB",0.605336827415697,0.308333812997758,0.704836910867719,0.347644851094342,0.190715840857887
"10333","RRP1",1.11012111476456,1.31676842209925,1.21290293750938,1.02557808943446,0.891269530901892
"10334","AGPAT3",-0.471494224807635,-0.334521340628973,-0.352072978463899,-0.419499711119174,-0.450782966346562
"10335","TRAPPC10",-0.499552269670078,-0.640229381850254,-0.633602346409044,-0.511717408579323,-0.520187605843611
"10336","GAB3",-0.451803847279984,-1.2227233680052,-1.35428426247745,-0.304217356531174,-0.150060106186811
"10337","C21orf33",-0.686319803004111,-0.750590980514914,-0.263248387598808,-0.646859504294407,-0.623341551030443
"10338","ICOSLG",0.548608557818586,-0.0342686861147947,-0.064506887367481,0.118986330710065,0.542099170557226
"10339","AIRE",-0.758020469763416,2.00681278959433,-0.123786782189643,1.64998085511497,1.43285056865678
"10340","C21orf2",-0.673823406985139,-0.298677579336119,-0.0422878060634393,-0.334859685423901,-0.460475553715403
"10341","ZNF66",-0.0611322353545154,1.2232030251581,0.516734565223262,1.16291962515726,1.61129646000802
"10342","LRRC3",-0.22227227795154,-0.554306718553299,-0.466483644855661,-0.37183799834729,-0.210201618665768
"10343","ITGB2",0.381381348789039,-1.48636427493712,-1.44830774068273,0.390216087312503,0.503792675280003
"10344","FAM207A",0.615870177693052,0.586151428040693,0.617888441623276,0.381613158958979,0.259982836993864
"10345","RALGDS",0.229083547193435,0.313900659821649,0.394230910203147,0.339231814018788,0.325386258621278
"10346","FTCD",-0.381396563231893,0.420582107393537,-0.578476962751179,1.08834161014127,0.434664297600343
"10347","SPATC1L",-0.609686914098141,0.995129471198411,0.649088201130122,0.639098359670283,0.209774068311785
"10348","LSS",-0.0584380250547891,0.240752069704122,0.327627132645889,0.11857079116095,-0.118117668529047
"10349","VAV2",0.0910747687399101,0.559270497298235,-0.277343647077127,0.312589473278256,0.425660930556921
"10350","MCM3AP",-0.0159674995121176,-0.00456203490716314,0.109704199717734,0.00661268042045235,0.0378416991623967
"10351","C21orf58",0.594070549185768,0.810112441639452,0.954903751737292,0.43756213558945,0.251126100630026
"10352","PCNT",0.459657869195852,0.166908488184884,0.239336759213154,0.0892510019465109,0.101521625847111
"10353","DIP2A",-0.0244256502351247,-0.246451158045309,-0.0255599068873408,-0.220562888102648,-0.101497548581269
"10354","S100B",-2.48383696199789,-2.93843299326509,-2.98939897882636,-2.23782228178381,-1.94242438112426
"10355","PRMT2",-0.554823829529617,-0.527436321552374,-0.296176083765534,-0.273353131964702,-0.165965000343964
"10356","CLDND2",0.34361175214722,0.632872866308699,0.647055542062298,0.042112481207485,-0.0549716835757424
"10357","ZNF208",-1.32929218675356,-2.31974400516207,-2.81182608129165,-0.247608658568885,-0.00290822501200937
"10358","ADAMTS13",0.218377727529927,0.591217704603227,0.718995934639559,0.258654298252635,0.274071554614199
"10359","CACFD1",-1.5385613607071,-0.9250440738263,-0.726232135935035,-1.00991782822726,-1.0707467585111
"10360","SLC2A6",0.563405205324014,-0.305140590592815,-0.473725750309598,0.700661192315139,0.440572930762196
"10361","ZNF761",0.9601641147114,0.920452457862476,1.01428166790687,0.831756252119639,0.889172488346942
"10362","FCN2",-1.73033586813363,-1.66176994991304,-1.96409309288199,-1.11752635403143,-0.499458834612916
"10363","C9orf116",2.31166748189582,1.38037168363934,2.07718990386864,1.72411748894925,1.22543888367219
"10364","LCN1",2.87323713340398,1.47828301150709,2.24086467175885,3.07121660886531,2.32637189642314
"10365","ZNF714",0.848436096523085,0.586155704271264,0.358835258231141,0.444747453337047,0.578598542041159
"10366","GPSM1",0.260082358246082,-0.0702472856186368,-0.707819163050288,0.751390846998241,0.690715617604447
"10367","C19orf47",0.194522274877999,0.254632816665235,0.234554224595243,0.1542513355702,0.0729881136395792
"10368","HIPK4",-1.55821573577556,-2.88373364143705,-2.66843027946725,-1.81114451555217,-1.41305053333794
"10369","CFAP157",1.88520176331678,1.93963085075337,2.05858223288078,1.94790756327014,1.6497682673319
"10370","TOR2A",-0.252154377816632,-0.130351515006315,0.22958178479043,-0.218721046201668,-0.558434692616574
"10371","ST6GALNAC6",-2.99164896748857,-3.16611780844703,-1.88560425074825,-2.42804155984582,-2.58019541405186
"10372","SHKBP1",0.0817329867727231,0.365889862463425,0.317687318945503,0.385867689212745,0.218404493555654
"10373","RDH13",0.23163358455598,0.150991835102639,0.26020028425432,-0.124799491113639,-0.239868026962167
"10374","ZER1",-1.47454929071006,-1.2868304413457,-1.03947443585774,-1.22916176712608,-1.23564900464406
"10375","ZDHHC12",-0.24019292694609,-0.0681869218488101,0.258720428002372,-0.265478539518174,-0.503174370397929
"10376","PKN3",1.17116078995678,0.462053195875799,0.660857172714099,0.473085994264617,0.365200427335919
"10377","SPTBN4",-0.731162916969481,-2.11394298136359,-1.8801720825009,-1.56771573339745,-0.222616761409451
"10378","BRSK1",-0.904398901995822,-0.410209829294864,-0.539909736057896,-0.148803555191566,-0.0500235302223285
"10379","COX6B2",-0.537714050272218,-1.46064338139458,-0.413745954932373,-0.656224485258103,-1.48067143862485
"10380","TMEM190",2.07343416234727,0.910030992535308,1.02291056361945,1.10508460799187,0.892550882217976
"10381","NLRP4",-2.11692043226601,-1.45558475158624,-0.831250231310325,-2.34152298054612,-1.03386240407535
"10382","PLPP7",-1.61647939375783,-2.15824260930337,-2.68586797628035,-0.431576385230266,-0.533747490611334
"10383","TAOK1",0.135304397350559,-0.198672063513663,-0.301127793045193,0.182578917266133,0.432163359325324
"10384","MED27",0.36958747497622,0.529833493932626,0.528226252581636,0.453098040453061,0.253066512894312
"10385","DEDD2",0.125794462224922,0.0514658959839038,0.151797327980331,0.0273752193843096,-0.173432515753786
"10386","SIK3",-0.664236421491102,-0.742719663166643,-0.910783272408075,-0.653290378769771,-0.507246234836144
"10387","MPZL3",-0.0924187089106275,0.199286708237074,-0.178896474171619,-0.054225513284247,0.105548461126031
"10388","JAML",-1.46075449996531,-1.96484004750308,-1.82656561241901,-1.21262809614093,-1.16509954816787
"10389","NEK8",0.530036449198336,0.834790344568107,0.954386549494673,0.59901666191152,0.612212237803752
"10390","TLCD1",0.883404934472255,1.73239220492681,1.25513422689879,1.27865963623969,1.01438542719765
"10391","PCSK7",-1.14660578001494,-1.37392883555897,-0.986592595392836,-1.23855363503331,-0.941359391960026
"10392","SAFB",0.258709630819035,0.332558981602474,0.396838379967501,0.218944535801553,0.260281866056428
"10393","CD3G",-0.272512488349092,-1.55862182427751,-1.23219473275853,-1.02843538357976,-0.790873878485283
"10394","S100A1",0.167304277785881,0.173015699071889,-0.202104980884515,0.101409157855592,0.145879534786846
"10395","CHTOP",0.411715703334078,0.378942212677217,0.457058239356277,0.236904296505113,0.274124920329561
"10396","CXCR5",-2.94373594995517,-3.90052803008141,-2.88672567712778,-2.87589148438999,-1.70645764818756
"10397","ZBTB7B",-1.65797588480416,-1.45589080117991,-1.19840451716809,-1.51493958651261,-1.5735585481945
"10398","FLAD1",0.436357458808774,0.900449188158808,0.760495041207345,0.536676664491219,0.38253854175837
"10399","SHC1",-0.291676445268681,-0.266602623187325,-0.282381750615837,0.0623530517849188,0.0471167797977415
"10400","VPS11",-0.256145147746756,-0.0080583851782966,-0.16979716663014,-0.0529442006637065,0.0261714462197877
"10401","NLRX1",-0.254549871952839,-0.725819776573635,-0.370766931623161,-0.559408082657262,-0.359590824732783
"10402","ADAR",0.444256959817206,-0.113680171078237,0.0314064209240631,0.0658316167662876,0.155973818716093
"10403","IL6R",-2.63835457800501,-3.03652283428474,-2.91815431219807,-2.59190115437916,-2.36055991334686
"10404","UBE2Q1",-0.0499992496536673,0.0707590906878826,0.0795515781319117,-0.0454940537367132,-0.0212381086811083
"10405","CHRNB2",-0.455141633489639,-1.15633261471219,-1.68141546243491,-1.32263025903313,0.750841949038626
"10406","CRTC2",0.120005824971537,0.145269860283433,0.273571258014102,0.210869427845026,0.175477147185622
"10407","ANO10",-1.57769096269435,-1.03848204386707,-0.733235849601176,-1.07376209714847,-1.17755008490315
"10408","FDPS",0.333526974553372,0.364449754717986,0.425344790240754,0.198244441323961,-0.00442815416116134
"10409","RUSC1",-0.161166791157038,-0.424164053700304,-0.177571939462573,-0.495998996546529,-0.591696563375329
"10410","FAM189B",0.974371070858051,0.646925937548567,0.669219760903364,0.494201345479612,0.394783472837095
"10411","PAQR6",0.520179209622893,-0.227609365253681,0.358723509860326,-0.249488034144823,-0.23198458066687
"10412","PMF1",0.0232280401522383,0.286236504810804,0.395823257174426,0.0717540690813584,-0.0808019988398761
"10413","SLC25A44",-0.295148011058042,-0.393308894844367,-0.267536988204829,-0.378567904073846,-0.335888226954839
"10414","LMNA",0.168146462588863,-0.485857788601399,0.0756874203846256,-0.148904992719431,-0.111237399421627
"10415","CCR5",0.10773031989235,-1.56597703680569,-1.31982811942931,-0.367125364025627,0.0143695740001813
"10416","NBEAL2",1.17930275248468,1.28007959275675,1.59144899961804,1.14027741757969,1.09833485154034
"10417","CCDC12",-0.0947856868887541,0.0881325480988251,0.322684840400423,-0.057951062010195,-0.0217646025776745
"10418","PTH1R",-2.94708656013948,-2.84683617058916,-3.21914928336247,-1.44976420890423,-0.480389729535736
"10419","UBQLN4",0.582797559681751,0.646428369949658,0.74386642739781,0.521470811032521,0.551228044597799
"10420","MYL3",-2.94069637075561,0.0074736587437528,-2.74471910515825,-0.509328006643419,0.216169899022005
"10421","PPP1R35",0.792474759101058,1.46231488004814,1.24654166683273,1.18076401926487,0.773797317179959
"10422","GPATCH4",0.764194426669073,0.965726756772036,0.892632985193982,0.745601639370501,0.792509350339697
"10423","LRRC71",1.76548084749208,0.0250020212533858,0.327739156113622,0.245329758155629,0.986327382251716
"10424","FCRL3",-1.69175147874625,-3.26921467965899,-2.07755862270746,-2.00110539896355,-1.05109669378741
"10425","AZGP1",2.51154378417058,3.35367029487075,3.34558722563437,3.01545821872244,3.1895389456416
"10426","FGFR4",0.596147929742533,1.7888383329804,1.1749088651316,1.09414435789524,1.04161944697193
"10427","CYP3A4",-2.45671656913377,-3.60332184941325,-2.06368730923004,-2.56198893500073,-2.66055171561436
"10428","CYP3A7",-0.100807359829344,-0.0658513974946039,-0.0961793396876389,0.146800454387773,0.657082822700758
"10429","NACC1",0.341061960837019,0.0222173617959455,0.280843300113426,-0.0139204505362048,-0.0171140600307764
"10430","CYP11B1",1.25194677682132,-0.338730230671822,-0.43790583870737,-0.316526356129986,0.663689169696146
"10431","HK3",1.28419025887651,-0.846711792461548,-0.816296148189106,1.24696788610095,1.33039385097968
"10432","LY6K",-1.21524715566472,-1.80699004776406,-1.75148970151712,-0.514127702524774,-0.106723740883909
"10433","IER2",-0.281031291145753,0.0786764247984693,0.176634655670662,0.0942713795961144,-0.0255358895578353
"10434","ZNF394",-0.254226407547226,0.0790634974884614,0.151451494923236,-0.072158139883857,-0.00957956670153939
"10435","CPSF4",0.717104683408134,1.07174476272683,0.927421269310893,0.721786379752397,0.588619991601168
"10436","LY6E",2.68059256518877,1.72345057860804,1.13769758999792,1.84497153489305,1.99225442483471
"10437","VPS28",-0.401094088792837,0.099954116076061,0.0813660386576317,-0.0906006118218211,-0.0944235637914497
"10438","TONSL",1.49281342419013,1.56172748369257,1.47457857492314,1.04979352752067,0.973755371978463
"10439","PTGER1",-0.454381329625816,0.813130602158372,0.0641430679497194,1.37046748399619,0.209873743917439
"10440","MUM1",0.109562613662972,0.10337922797245,0.0678907068737556,0.0849710166618314,0.12540089312363
"10441","RECQL4",2.09935296068306,2.49905074911551,2.17397120701809,1.93355178086582,1.74925035430723
"10442","LRRC14",0.332332532837932,1.0005377256679,0.736001570994838,0.62455821023543,0.581831253342515
"10443","ZNF333",-0.323467554745527,-0.288351360168269,-0.383517565403234,0.0923638094579177,0.158723549184699
"10444","COL26A1",0.97892647222774,0.922829698147041,0.121490112024053,2.13864472734575,2.49997982038532
"10445","PPP1R16A",-0.0993252013153965,0.612632685935076,0.560099038145865,0.135757670893931,-0.0671218945899626
"10446","FOXH1",-1.43037134393406,-0.274556201988194,-0.536513158500533,-0.213057259933171,-0.299128623342245
"10447","ORAI2",-0.352991972141193,0.443853531852286,-0.0572379499137723,0.58927282736513,0.707909315663791
"10448","ALKBH4",-0.0367775786051821,0.206030684671126,0.284792601359937,0.0753923943809956,0.061134676819832
"10449","CCDC105",0.623158301768383,0.522661019828075,0.483781140279713,0.482503444620026,0.479629891540867
"10450","SH2B2",0.681546956921771,0.820524042421661,0.507098647641034,0.709866086729878,0.447554187275259
"10451","C5orf45",0.395522426091574,0.692373124619969,0.648793531013957,0.404447784893426,0.420234679644019
"10452","SQSTM1",-0.0336167700471745,0.231623337969906,0.137574419726143,0.151210244621898,0.16600401321814
"10453","MGAT4B",-0.80673267736571,-0.121915425771224,-0.363760977296043,-0.539151216962082,-0.695835681400674
"10454","RPL8",0.60499214360859,1.19762219604549,1.02883603004919,0.858717689151298,0.724731900654624
"10455","MAML1",-0.0358734372132863,-0.0793724868723325,-0.0151643195585919,-0.0660892334106164,-0.00211474462053729
"10456","PGLYRP2",-0.859559432456711,-1.33332277858358,-0.800718007883527,-0.569144457351136,-0.973582960929708
"10457","LRWD1",0.64923309019585,0.873265132835075,0.858017859154832,0.779039422748188,0.581226509794927
"10458","FBXL13",1.71959915342016,0.76952843746225,0.917785418381472,1.37986290749546,1.92949643039947
"10459","NAPEPLD",-0.712210493541657,-0.597390838430975,-0.557096750203439,-0.763550439762949,-0.565628400271336
"10460","SCGB3A1",-1.46390649440303,0.332553034219374,-0.557865771507581,0.308220573849573,0.0568134905766285
"10461","PSMC2",0.507422943819917,0.662689615371432,0.511561651623581,0.564023295569883,0.455373079207766
"10462","CELF5",-0.404622268807176,0.991812717908201,0.491507558741816,0.554695142810186,0.782701508177307
"10463","MFSD12",1.81604215874139,1.50336833199791,1.57471405031319,1.59025219696644,1.45043433821963
"10464","USP41",1.87544057660497,2.46816624845952,2.27238364228416,1.72599233435599,2.52939951129842
"10465","YDJC",1.44952448288728,1.69415238829792,1.42571034995232,1.25663042861862,0.911414873992798
"10466","CCDC116",0.28315305715712,0.486095347165964,-0.254318807329412,0.181147620075202,0.401896696607945
"10467","DVL3",0.0605180614054077,0.252990470938488,0.153697596882628,0.251769522964099,0.27039778228747
"10468","AP2M1",-0.227114961646798,-0.282843417313071,-0.183570125842371,-0.11391992483881,-0.102577658675717
"10469","ABCF3",0.024521312154365,0.186521039178251,0.216135358763146,0.0445808995546416,0.0353937246451326
"10470","PCYT1A",-0.491940154469785,-0.478506161508658,-0.474410831744667,-0.411129466076197,-0.421970561174862
"10471","FBXO27",-1.92311537560998,-1.5565532510195,-2.41804333224258,-0.585491814439637,-0.456171177173911
"10472","DMKN",2.39540534859618,1.36355345759768,2.10786906384338,1.36574553123557,1.4432100615326
"10473","U2AF1L4",-0.18599565567726,-0.310749912904275,-0.0406706108001221,-0.404255121610376,-0.466935813608519
"10474","BDH1",-0.977528616655871,-0.706638625907903,-0.389364306880669,-1.05123182481286,-1.09932339039301
"10475","NPHS1",-0.387641065608323,-0.604649084451131,-0.438451591402452,-0.610440284949106,0.798505204737801
